container_id@container_no@application_id@attempt_id@start_time@end_time@node_name@cpu_alloc@memory_alloc@container_status@duration
1460750106009_0008_01_000064@1_64@1460750106009_0008@1460750106009_0008_000001@16:02:02,146@16:02:11,107@object4@1@1024@ FINISHED@8.961
1460750106009_0008_01_000065@1_65@1460750106009_0008@1460750106009_0008_000001@16:02:02,305@16:02:10,263@object8@1@1024@ FINISHED@7.958
1460750106009_0008_01_000066@1_66@1460750106009_0008@1460750106009_0008_000001@16:02:02,562@16:02:12,342@object7@1@1024@ FINISHED@9.78
1460750106009_0008_01_000067@1_67@1460750106009_0008@1460750106009_0008_000001@16:02:02,739@16:02:04,386@object1@1@1024@ RELEASED@1.647
1460750106009_0008_01_000068@1_68@1460750106009_0008@1460750106009_0008_000001@16:02:02,919@16:02:04,386@object2@1@1024@ RELEASED@1.467
1460750106009_0008_01_000069@1_69@1460750106009_0008@1460750106009_0008_000001@16:02:02,920@16:02:04,386@object3@1@1024@ RELEASED@1.466
1460750106009_0008_01_000070@1_70@1460750106009_0008@1460750106009_0008_000001@16:02:02,927@16:02:04,387@object6@1@1024@ RELEASED@1.46
1460750106009_0008_01_000071@1_71@1460750106009_0008@1460750106009_0008_000001@16:02:02,998@16:02:04,387@object5@1@1024@ RELEASED@1.389
1460750106009_0008_01_000072@1_72@1460750106009_0008@1460750106009_0008_000001@16:02:03,149@16:02:04,410@object4@1@1024@ RELEASED@1.261
1460750106009_0008_01_000073@1_73@1460750106009_0008@1460750106009_0008_000001@16:02:03,306@16:02:04,411@object8@1@1024@ RELEASED@1.105
1460750106009_0008_01_000074@1_74@1460750106009_0008@1460750106009_0008_000001@16:02:03,427@16:02:06,924@object8@1@1024@ FINISHED@3.497
1460750106009_0008_01_000075@1_75@1460750106009_0008@1460750106009_0008_000001@16:02:04,475@16:02:06,429@object8@1@1024@ RELEASED@1.954
1460750106009_0009_01_000001@1_1@1460750106009_0009@1460750106009_0009_000001@16:17:36,385@16:18:47,159@object8@1@2048@ FINISHED@70.774
1460750106009_0009_01_000002@1_2@1460750106009_0009@1460750106009_0009_000001@16:17:43,139@16:17:50,187@object5@1@1024@ FINISHED@7.048
1460750106009_0009_01_000003@1_3@1460750106009_0009@1460750106009_0009_000001@16:17:44,140@16:17:51,193@object5@1@1024@ FINISHED@7.053
1460750106009_0009_01_000004@1_4@1460750106009_0009@1460750106009_0009_000001@16:17:45,141@16:17:52,548@object5@1@1024@ FINISHED@7.407
1460750106009_0009_01_000005@1_5@1460750106009_0009@1460750106009_0009_000001@16:17:46,143@16:17:52,953@object2@1@1024@ FINISHED@6.81
1460750106009_0009_01_000006@1_6@1460750106009_0009@1460750106009_0009_000001@16:17:47,143@16:17:53,956@object2@1@1024@ FINISHED@6.813
1460750106009_0009_01_000007@1_7@1460750106009_0009@1460750106009_0009_000001@16:17:48,145@16:17:54,851@object5@1@1024@ FINISHED@6.706
1460750106009_0009_01_000008@1_8@1460750106009_0009@1460750106009_0009_000001@16:17:49,151@16:17:56,038@object2@1@1024@ FINISHED@6.887
1460750106009_0009_01_000009@1_9@1460750106009_0009@1460750106009_0009_000001@16:17:50,012@16:17:55,990@object4@1@1024@ FINISHED@5.978
1460750106009_0009_01_000010@1_10@1460750106009_0009@1460750106009_0009_000001@16:17:51,014@16:17:56,991@object4@1@1024@ FINISHED@5.977
1460750106009_0009_01_000011@1_11@1460750106009_0009@1460750106009_0009_000001@16:17:51,708@16:17:57,367@object3@1@1024@ FINISHED@5.659
1460750106009_0009_01_000012@1_12@1460750106009_0009@1460750106009_0009_000001@16:17:52,709@16:17:58,481@object3@1@1024@ FINISHED@5.772
1460750106009_0009_01_000013@1_13@1460750106009_0009@1460750106009_0009_000001@16:17:53,305@16:18:39,861@object1@1@2048@ FINISHED@46.556
1460750106009_0009_01_000014@1_14@1460750106009_0009@1460750106009_0009_000001@16:17:53,849@16:17:59,173@object5@1@1024@ FINISHED@5.324
1460750106009_0009_01_000015@1_15@1460750106009_0009@1460750106009_0009_000001@16:17:54,851@16:18:00,173@object5@1@1024@ FINISHED@5.322
1460750106009_0009_01_000016@1_16@1460750106009_0009@1460750106009_0009_000001@16:17:55,613@16:18:00,881@object7@1@1024@ FINISHED@5.268
1460750106009_0009_01_000017@1_17@1460750106009_0009@1460750106009_0009_000001@16:17:56,411@16:18:02,142@object6@1@1024@ FINISHED@5.731
1460750106009_0009_01_000018@1_18@1460750106009_0009@1460750106009_0009_000001@16:17:57,412@16:18:03,262@object6@1@1024@ FINISHED@5.85
1460750106009_0009_01_000019@1_19@1460750106009_0009@1460750106009_0009_000001@16:17:58,407@16:18:04,296@object8@1@1024@ FINISHED@5.889
1460750106009_0009_01_000020@1_20@1460750106009_0009@1460750106009_0009_000001@16:17:59,408@16:18:05,298@object8@1@1024@ FINISHED@5.89
1460750106009_0009_01_000021@1_21@1460750106009_0009@1460750106009_0009_000001@16:18:00,316@16:18:06,954@object1@1@1024@ FINISHED@6.638
1460750106009_0009_01_000022@1_22@1460750106009_0009@1460750106009_0009_000001@16:18:01,174@16:18:06,720@object5@1@1024@ FINISHED@5.546
1460750106009_0009_01_000023@1_23@1460750106009_0009@1460750106009_0009_000001@16:18:02,175@16:18:09,549@object5@1@1024@ FINISHED@7.374
1460750106009_0009_01_000024@1_24@1460750106009_0009@1460750106009_0009_000001@16:18:03,176@16:18:10,633@object5@1@1024@ FINISHED@7.457
1460750106009_0009_01_000025@1_25@1460750106009_0009@1460750106009_0009_000001@16:18:04,177@16:18:11,199@object5@1@1024@ FINISHED@7.022
1460750106009_0009_01_000026@1_26@1460750106009_0009@1460750106009_0009_000001@16:18:05,178@16:18:12,201@object5@1@1024@ FINISHED@7.023
1460750106009_0009_01_000027@1_27@1460750106009_0009@1460750106009_0009_000001@16:18:06,002@16:18:12,484@object4@1@1024@ FINISHED@6.482
1460750106009_0009_01_000028@1_28@1460750106009_0009@1460750106009_0009_000001@16:18:07,003@16:18:14,082@object4@1@1024@ FINISHED@7.079
1460750106009_0009_01_000029@1_29@1460750106009_0009@1460750106009_0009_000001@16:18:08,005@16:18:15,084@object4@1@1024@ FINISHED@7.079
1460750106009_0009_01_000030@1_30@1460750106009_0009@1460750106009_0009_000001@16:18:09,005@16:18:16,336@object4@1@1024@ FINISHED@7.331
1460750106009_0009_01_000031@1_31@1460750106009_0009@1460750106009_0009_000001@16:18:09,958@16:18:15,753@object1@1@1024@ FINISHED@5.795
1460750106009_0009_01_000032@1_32@1460750106009_0009@1460750106009_0009_000001@16:18:10,959@16:18:17,187@object1@1@1024@ FINISHED@6.228
1460750106009_0009_01_000033@1_33@1460750106009_0009@1460750106009_0009_000001@16:18:11,496@16:18:19,091@object3@1@1024@ FINISHED@7.595
1460750106009_0009_01_000034@1_34@1460750106009_0009@1460750106009_0009_000001@16:18:12,497@16:18:20,775@object3@1@1024@ FINISHED@8.278
1460750106009_0009_01_000035@1_35@1460750106009_0009@1460750106009_0009_000001@16:18:13,497@16:18:21,777@object3@1@1024@ FINISHED@8.28
1460750106009_0009_01_000036@1_36@1460750106009_0009@1460750106009_0009_000001@16:18:14,499@16:18:23,586@object3@1@1024@ FINISHED@9.087
1460750106009_0009_01_000037@1_37@1460750106009_0009@1460750106009_0009_000001@16:18:15,308@16:18:21,736@object8@1@1024@ FINISHED@6.428
1460750106009_0009_01_000038@1_38@1460750106009_0009@1460750106009_0009_000001@16:18:15,335@16:18:22,080@object4@1@1024@ FINISHED@6.745
1460750106009_0009_01_000039@1_39@1460750106009_0009@1460750106009_0009_000001@16:18:16,278@16:18:24,697@object6@1@1024@ FINISHED@8.419
1460750106009_0009_01_000040@1_40@1460750106009_0009@1460750106009_0009_000001@16:18:16,309@16:18:24,737@object8@1@1024@ FINISHED@8.428
1460750106009_0009_01_000041@1_41@1460750106009_0009@1460750106009_0009_000001@16:18:17,279@16:18:28,705@object6@1@1024@ FINISHED@11.426
1460750106009_0009_01_000042@1_42@1460750106009_0009@1460750106009_0009_000001@16:18:17,311@16:18:26,258@object8@1@1024@ FINISHED@8.947
1460750106009_0009_01_000043@1_43@1460750106009_0009@1460750106009_0009_000001@16:18:18,186@16:18:29,656@object1@1@1024@ FINISHED@11.47
1460750106009_0009_01_000044@1_44@1460750106009_0009@1460750106009_0009_000001@16:18:18,206@16:18:25,768@object5@1@1024@ FINISHED@7.562
1460750106009_0009_01_000045@1_45@1460750106009_0009@1460750106009_0009_000001@16:18:18,281@16:18:29,869@object6@1@1024@ FINISHED@11.588
1460750106009_0009_01_000046@1_46@1460750106009_0009@1460750106009_0009_000001@16:18:19,188@16:18:31,811@object1@1@1024@ FINISHED@12.623
1460750106009_0009_01_000047@1_47@1460750106009_0009@1460750106009_0009_000001@16:18:19,207@16:18:27,807@object5@1@1024@ FINISHED@8.6
1460750106009_0009_01_000048@1_48@1460750106009_0009@1460750106009_0009_000001@16:18:19,281@16:18:30,812@object6@1@1024@ FINISHED@11.531
1460750106009_0009_01_000049@1_49@1460750106009_0009@1460750106009_0009_000001@16:18:20,067@16:18:29,598@object2@1@1024@ FINISHED@9.531
1460750106009_0009_01_000050@1_50@1460750106009_0009@1460750106009_0009_000001@16:18:20,190@16:18:32,381@object1@1@1024@ FINISHED@12.191
1460750106009_0009_01_000051@1_51@1460750106009_0009@1460750106009_0009_000001@16:18:20,208@16:18:29,178@object5@1@1024@ FINISHED@8.97
1460750106009_0009_01_000052@1_52@1460750106009_0009@1460750106009_0009_000001@16:18:20,286@16:18:31,179@object6@1@1024@ FINISHED@10.893
1460750106009_0009_01_000053@1_53@1460750106009_0009@1460750106009_0009_000001@16:18:20,775@16:18:30,465@object3@1@1024@ FINISHED@9.69
1460750106009_0009_01_000054@1_54@1460750106009_0009@1460750106009_0009_000001@16:18:20,905@16:18:28,153@object7@1@1024@ FINISHED@7.248
1460750106009_0009_01_000055@1_55@1460750106009_0009@1460750106009_0009_000001@16:18:21,069@16:18:30,380@object2@1@1024@ FINISHED@9.311
1460750106009_0009_01_000056@1_56@1460750106009_0009@1460750106009_0009_000001@16:18:21,078@16:18:29,874@object4@1@1024@ FINISHED@8.796
1460750106009_0009_01_000057@1_57@1460750106009_0009@1460750106009_0009_000001@16:18:21,191@16:18:33,382@object1@1@1024@ FINISHED@12.191
1460750106009_0009_01_000058@1_58@1460750106009_0009@1460750106009_0009_000001@16:18:21,740@16:18:30,135@object8@1@1024@ FINISHED@8.395
1460750106009_0009_01_000059@1_59@1460750106009_0009@1460750106009_0009_000001@16:18:21,778@16:18:31,110@object3@1@1024@ FINISHED@9.332
1460750106009_0009_01_000060@1_60@1460750106009_0009@1460750106009_0009_000001@16:18:21,908@16:18:29,641@object7@1@1024@ FINISHED@7.733
1460750106009_0009_01_000061@1_61@1460750106009_0009@1460750106009_0009_000001@16:18:22,071@16:18:31,382@object2@1@1024@ FINISHED@9.311
1460750106009_0009_01_000062@1_62@1460750106009_0009@1460750106009_0009_000001@16:18:22,080@16:18:30,876@object4@1@1024@ FINISHED@8.796
1460750106009_0009_01_000063@1_63@1460750106009_0009@1460750106009_0009_000001@16:18:22,192@16:18:34,643@object1@1@1024@ FINISHED@12.451
1460750106009_0009_01_000064@1_64@1460750106009_0009@1460750106009_0009_000001@16:18:22,300@16:18:32,180@object6@1@1024@ FINISHED@9.88
1460750106009_0009_01_000065@1_65@1460750106009_0009@1460750106009_0009_000001@16:18:22,554@16:18:32,107@object3@1@1024@ FINISHED@9.553
1460750106009_0009_01_000066@1_66@1460750106009_0009@1460750106009_0009_000001@16:18:22,739@16:18:31,137@object8@1@1024@ FINISHED@8.398
1460750106009_0009_01_000067@1_67@1460750106009_0009@1460750106009_0009_000001@16:18:22,907@16:18:24,326@object7@1@1024@ RELEASED@1.419
1460750106009_0009_01_000068@1_68@1460750106009_0009@1460750106009_0009_000001@16:18:23,142@16:18:24,326@object2@1@1024@ RELEASED@1.184
1460750106009_0009_01_000069@1_69@1460750106009_0009@1460750106009_0009_000001@16:18:23,148@16:18:24,327@object4@1@1024@ RELEASED@1.179
1460750106009_0009_01_000070@1_70@1460750106009_0009@1460750106009_0009_000001@16:18:23,195@16:18:24,327@object1@1@1024@ RELEASED@1.132
1460750106009_0009_01_000071@1_71@1460750106009_0009@1460750106009_0009_000001@16:18:23,211@16:18:24,327@object5@1@1024@ RELEASED@1.116
1460750106009_0009_01_000072@1_72@1460750106009_0009@1460750106009_0009_000001@16:18:23,311@16:18:24,328@object6@1@1024@ RELEASED@1.017
1460750106009_0009_01_000073@1_73@1460750106009_0009@1460750106009_0009_000001@16:18:23,586@16:18:26,292@object3@1@1024@ FINISHED@2.706
1460750106009_0009_01_000074@1_74@1460750106009_0009@1460750106009_0009_000001@16:18:23,673@16:18:25,334@object6@1@1024@ RELEASED@1.661
1460750106009_0009_01_000075@1_75@1460750106009_0009@1460750106009_0009_000001@16:18:24,596@16:18:26,345@object3@1@1024@ RELEASED@1.749
1460750106009_0010_01_000001@1_1@1460750106009_0010@1460750106009_0010_000001@16:21:45,117@16:22:55,950@object1@1@2048@ FINISHED@70.833
1460750106009_0010_01_000002@1_2@1460750106009_0010@1460750106009_0010_000001@16:21:52,127@16:22:01,540@object1@1@1024@ FINISHED@9.413
1460750106009_0010_01_000003@1_3@1460750106009_0010@1460750106009_0010_000001@16:21:53,129@16:22:02,573@object1@1@1024@ FINISHED@9.444
1460750106009_0010_01_000004@1_4@1460750106009_0010@1460750106009_0010_000001@16:21:54,130@16:22:04,787@object1@1@1024@ FINISHED@10.657
1460750106009_0010_01_000005@1_5@1460750106009_0010@1460750106009_0010_000001@16:21:55,131@16:22:05,788@object1@1@1024@ FINISHED@10.657
1460750106009_0010_01_000006@1_6@1460750106009_0010@1460750106009_0010_000001@16:21:56,134@16:22:07,265@object1@1@1024@ FINISHED@11.131
1460750106009_0010_01_000007@1_7@1460750106009_0010@1460750106009_0010_000001@16:21:57,134@16:22:06,252@object1@1@1024@ FINISHED@9.118
1460750106009_0010_01_000008@1_8@1460750106009_0010@1460750106009_0010_000001@16:21:58,379@16:22:04,720@object3@1@1024@ FINISHED@6.341
1460750106009_0010_01_000009@1_9@1460750106009_0010@1460750106009_0010_000001@16:21:59,411@16:22:05,243@object8@1@1024@ FINISHED@5.832
1460750106009_0010_01_000010@1_10@1460750106009_0010@1460750106009_0010_000001@16:22:00,421@16:22:06,072@object6@1@1024@ FINISHED@5.651
1460750106009_0010_01_000011@1_11@1460750106009_0010@1460750106009_0010_000001@16:22:01,422@16:22:07,384@object5@1@1024@ FINISHED@5.962
1460750106009_0010_01_000012@1_12@1460750106009_0010@1460750106009_0010_000001@16:22:02,422@16:22:08,350@object8@1@1024@ FINISHED@5.928
1460750106009_0010_01_000013@1_13@1460750106009_0010@1460750106009_0010_000001@16:22:03,425@16:22:09,080@object6@1@1024@ FINISHED@5.655
1460750106009_0010_01_000014@1_14@1460750106009_0010@1460750106009_0010_000001@16:22:04,241@16:22:09,356@object8@1@1024@ FINISHED@5.115
1460750106009_0010_01_000015@1_15@1460750106009_0010@1460750106009_0010_000001@16:22:05,179@16:22:11,612@object4@1@1024@ FINISHED@6.433
1460750106009_0010_01_000016@1_16@1460750106009_0010@1460750106009_0010_000001@16:22:05,428@16:22:48,463@object5@1@2048@ FINISHED@43.035
1460750106009_0010_01_000017@1_17@1460750106009_0010@1460750106009_0010_000001@16:22:06,180@16:22:12,614@object4@1@1024@ FINISHED@6.434
1460750106009_0010_01_000018@1_18@1460750106009_0010@1460750106009_0010_000001@16:22:07,182@16:22:13,633@object4@1@1024@ FINISHED@6.451
1460750106009_0010_01_000019@1_19@1460750106009_0010@1460750106009_0010_000001@16:22:08,074@16:22:12,889@object6@1@1024@ FINISHED@4.815
1460750106009_0010_01_000020@1_20@1460750106009_0010@1460750106009_0010_000001@16:22:08,725@16:22:15,658@object3@1@1024@ FINISHED@6.933
1460750106009_0010_01_000021@1_21@1460750106009_0010@1460750106009_0010_000001@16:22:09,726@16:22:16,655@object3@1@1024@ FINISHED@6.929
1460750106009_0010_01_000022@1_22@1460750106009_0010@1460750106009_0010_000001@16:22:10,726@16:22:17,657@object3@1@1024@ FINISHED@6.931
1460750106009_0010_01_000023@1_23@1460750106009_0010@1460750106009_0010_000001@16:22:11,662@16:22:17,519@object2@1@1024@ FINISHED@5.857
1460750106009_0010_01_000024@1_24@1460750106009_0010@1460750106009_0010_000001@16:22:12,628@16:22:20,766@object4@1@1024@ FINISHED@8.138
1460750106009_0010_01_000025@1_25@1460750106009_0010@1460750106009_0010_000001@16:22:13,633@16:22:21,773@object4@1@1024@ FINISHED@8.14
1460750106009_0010_01_000026@1_26@1460750106009_0010@1460750106009_0010_000001@16:22:14,634@16:22:22,414@object4@1@1024@ FINISHED@7.78
1460750106009_0010_01_000027@1_27@1460750106009_0010@1460750106009_0010_000001@16:22:15,636@16:22:23,424@object4@1@1024@ FINISHED@7.788
1460750106009_0010_01_000028@1_28@1460750106009_0010@1460750106009_0010_000001@16:22:16,394@16:22:23,388@object5@1@1024@ FINISHED@6.994
1460750106009_0010_01_000029@1_29@1460750106009_0010@1460750106009_0010_000001@16:22:17,395@16:22:24,933@object5@1@1024@ FINISHED@7.538
1460750106009_0010_01_000030@1_30@1460750106009_0010@1460750106009_0010_000001@16:22:18,395@16:22:26,090@object5@1@1024@ FINISHED@7.695
1460750106009_0010_01_000031@1_31@1460750106009_0010@1460750106009_0010_000001@16:22:19,396@16:22:27,093@object5@1@1024@ FINISHED@7.697
1460750106009_0010_01_000032@1_32@1460750106009_0010@1460750106009_0010_000001@16:22:20,367@16:22:27,002@object8@1@1024@ FINISHED@6.635
1460750106009_0010_01_000033@1_33@1460750106009_0010@1460750106009_0010_000001@16:22:21,368@16:22:26,001@object8@1@1024@ FINISHED@4.633
1460750106009_0010_01_000034@1_34@1460750106009_0010@1460750106009_0010_000001@16:22:22,365@16:22:27,658@object4@1@1024@ FINISHED@5.293
1460750106009_0010_01_000035@1_35@1460750106009_0010@1460750106009_0010_000001@16:22:23,287@16:22:28,929@object1@1@1024@ FINISHED@5.642
1460750106009_0010_01_000036@1_36@1460750106009_0010@1460750106009_0010_000001@16:22:23,937@16:22:29,731@object7@1@1024@ FINISHED@5.794
1460750106009_0010_01_000037@1_37@1460750106009_0010@1460750106009_0010_000001@16:22:24,933@16:22:30,624@object5@1@1024@ FINISHED@5.691
1460750106009_0010_01_000038@1_38@1460750106009_0010@1460750106009_0010_000001@16:22:24,938@16:22:30,739@object7@1@1024@ FINISHED@5.801
1460750106009_0010_01_000039@1_39@1460750106009_0010@1460750106009_0010_000001@16:22:25,790@16:22:31,257@object8@1@1024@ FINISHED@5.467
1460750106009_0010_01_000040@1_40@1460750106009_0010@1460750106009_0010_000001@16:22:25,906@16:22:31,258@object6@1@1024@ FINISHED@5.352
1460750106009_0010_01_000041@1_41@1460750106009_0010@1460750106009_0010_000001@16:22:26,656@16:22:36,979@object4@1@1024@ FINISHED@10.323
1460750106009_0010_01_000042@1_42@1460750106009_0010@1460750106009_0010_000001@16:22:26,671@16:22:36,055@object3@1@1024@ FINISHED@9.384
1460750106009_0010_01_000043@1_43@1460750106009_0010@1460750106009_0010_000001@16:22:27,530@16:22:38,381@object2@1@1024@ FINISHED@10.851
1460750106009_0010_01_000044@1_44@1460750106009_0010@1460750106009_0010_000001@16:22:27,658@16:22:39,130@object4@1@1024@ FINISHED@11.472
1460750106009_0010_01_000045@1_45@1460750106009_0010@1460750106009_0010_000001@16:22:27,673@16:22:39,148@object3@1@1024@ FINISHED@11.475
1460750106009_0010_01_000046@1_46@1460750106009_0010@1460750106009_0010_000001@16:22:28,094@16:22:36,191@object5@1@1024@ FINISHED@8.097
1460750106009_0010_01_000047@1_47@1460750106009_0010@1460750106009_0010_000001@16:22:28,531@16:22:40,109@object2@1@1024@ FINISHED@11.578
1460750106009_0010_01_000048@1_48@1460750106009_0010@1460750106009_0010_000001@16:22:28,660@16:22:40,367@object4@1@1024@ FINISHED@11.707
1460750106009_0010_01_000049@1_49@1460750106009_0010@1460750106009_0010_000001@16:22:28,674@16:22:40,292@object3@1@1024@ FINISHED@11.618
1460750106009_0010_01_000050@1_50@1460750106009_0010@1460750106009_0010_000001@16:22:29,095@16:22:37,505@object5@1@1024@ FINISHED@8.41
1460750106009_0010_01_000051@1_51@1460750106009_0010@1460750106009_0010_000001@16:22:29,533@16:22:41,110@object2@1@1024@ FINISHED@11.577
1460750106009_0010_01_000052@1_52@1460750106009_0010@1460750106009_0010_000001@16:22:29,623@16:22:38,507@object5@1@1024@ FINISHED@8.884
1460750106009_0010_01_000053@1_53@1460750106009_0010@1460750106009_0010_000001@16:22:29,661@16:22:40,632@object4@1@1024@ FINISHED@10.971
1460750106009_0010_01_000054@1_54@1460750106009_0010@1460750106009_0010_000001@16:22:29,930@16:22:37,670@object1@1@1024@ FINISHED@7.74
1460750106009_0010_01_000055@1_55@1460750106009_0010@1460750106009_0010_000001@16:22:30,013@16:22:38,766@object8@1@1024@ FINISHED@8.753
1460750106009_0010_01_000056@1_56@1460750106009_0010@1460750106009_0010_000001@16:22:30,255@16:22:37,854@object8@1@1024@ FINISHED@7.599
1460750106009_0010_01_000057@1_57@1460750106009_0010@1460750106009_0010_000001@16:22:30,257@16:22:36,619@object6@1@1024@ FINISHED@6.362
1460750106009_0010_01_000058@1_58@1460750106009_0010@1460750106009_0010_000001@16:22:30,534@16:22:41,991@object2@1@1024@ FINISHED@11.457
1460750106009_0010_01_000059@1_59@1460750106009_0010@1460750106009_0010_000001@16:22:30,676@16:22:41,287@object3@1@1024@ FINISHED@10.611
1460750106009_0010_01_000060@1_60@1460750106009_0010@1460750106009_0010_000001@16:22:30,740@16:22:37,483@object7@1@1024@ FINISHED@6.743
1460750106009_0010_01_000061@1_61@1460750106009_0010@1460750106009_0010_000001@16:22:30,932@16:22:38,924@object1@1@1024@ FINISHED@7.992
1460750106009_0010_01_000062@1_62@1460750106009_0010@1460750106009_0010_000001@16:22:31,257@16:22:39,766@object8@1@1024@ FINISHED@8.509
1460750106009_0010_01_000063@1_63@1460750106009_0010@1460750106009_0010_000001@16:22:31,258@16:22:37,939@object6@1@1024@ FINISHED@6.681
1460750106009_0010_01_000064@1_64@1460750106009_0010@1460750106009_0010_000001@16:22:31,539@16:22:42,993@object2@1@1024@ FINISHED@11.454
1460750106009_0010_01_000065@1_65@1460750106009_0010@1460750106009_0010_000001@16:22:31,663@16:22:41,633@object4@1@1024@ FINISHED@9.97
1460750106009_0010_01_000066@1_66@1460750106009_0010@1460750106009_0010_000001@16:22:31,680@16:22:42,288@object3@1@1024@ FINISHED@10.608
1460750106009_0010_01_000067@1_67@1460750106009_0010@1460750106009_0010_000001@16:22:31,743@16:22:33,444@object7@1@1024@ RELEASED@1.701
1460750106009_0010_01_000068@1_68@1460750106009_0010@1460750106009_0010_000001@16:22:31,934@16:22:33,444@object1@1@1024@ RELEASED@1.51
1460750106009_0010_01_000069@1_69@1460750106009_0010@1460750106009_0010_000001@16:22:32,259@16:22:33,445@object8@1@1024@ RELEASED@1.186
1460750106009_0010_01_000070@1_70@1460750106009_0010@1460750106009_0010_000001@16:22:32,260@16:22:33,445@object6@1@1024@ RELEASED@1.185
1460750106009_0010_01_000071@1_71@1460750106009_0010@1460750106009_0010_000001@16:22:32,541@16:22:37,008@object2@1@1024@ FINISHED@4.467
1460750106009_0010_01_000072@1_72@1460750106009_0010@1460750106009_0010_000001@16:22:32,541@16:22:34,467@object2@1@1024@ RELEASED@1.926
1460750106009_0010_01_000073@1_73@1460750106009_0010@1460750106009_0010_000001@16:22:32,628@16:22:34,468@object5@1@1024@ RELEASED@1.84
1460750106009_0010_01_000074@1_74@1460750106009_0010@1460750106009_0010_000001@16:22:33,545@16:22:35,472@object2@1@1024@ RELEASED@1.927
1460750106009_0011_01_000001@1_1@1460750106009_0011@1460750106009_0011_000001@16:23:30,001@16:24:42,363@object6@1@2048@ FINISHED@72.362
1460750106009_0011_01_000002@1_2@1460750106009_0011@1460750106009_0011_000001@16:23:36,706@16:23:44,497@object4@1@1024@ FINISHED@7.791
1460750106009_0011_01_000003@1_3@1460750106009_0011@1460750106009_0011_000001@16:23:37,707@16:23:47,887@object4@1@1024@ FINISHED@10.18
1460750106009_0011_01_000004@1_4@1460750106009_0011@1460750106009_0011_000001@16:23:38,708@16:23:49,643@object4@1@1024@ FINISHED@10.935
1460750106009_0011_01_000005@1_5@1460750106009_0011@1460750106009_0011_000001@16:23:39,709@16:23:52,251@object4@1@1024@ FINISHED@12.542
1460750106009_0011_01_000006@1_6@1460750106009_0011@1460750106009_0011_000001@16:23:40,714@16:23:52,789@object4@1@1024@ FINISHED@12.075
1460750106009_0011_01_000007@1_7@1460750106009_0011@1460750106009_0011_000001@16:23:41,711@16:23:53,006@object4@1@1024@ FINISHED@11.295
1460750106009_0011_01_000008@1_8@1460750106009_0011@1460750106009_0011_000001@16:23:42,712@16:23:54,008@object4@1@1024@ FINISHED@11.296
1460750106009_0011_01_000009@1_9@1460750106009_0011@1460750106009_0011_000001@16:23:43,560@16:23:50,088@object7@1@1024@ FINISHED@6.528
1460750106009_0011_01_000010@1_10@1460750106009_0011@1460750106009_0011_000001@16:23:44,560@16:23:52,658@object7@1@1024@ FINISHED@8.098
1460750106009_0011_01_000011@1_11@1460750106009_0011@1460750106009_0011_000001@16:23:45,561@16:23:54,347@object7@1@1024@ FINISHED@8.786
1460750106009_0011_01_000012@1_12@1460750106009_0011@1460750106009_0011_000001@16:23:46,563@16:23:55,427@object7@1@1024@ FINISHED@8.864
1460750106009_0011_01_000013@1_13@1460750106009_0011@1460750106009_0011_000001@16:23:47,567@16:23:57,205@object7@1@1024@ FINISHED@9.638
1460750106009_0011_01_000014@1_14@1460750106009_0011@1460750106009_0011_000001@16:23:48,567@16:23:56,203@object7@1@1024@ FINISHED@7.636
1460750106009_0011_01_000015@1_15@1460750106009_0011@1460750106009_0011_000001@16:23:49,534@16:23:54,912@object5@1@1024@ FINISHED@5.378
1460750106009_0011_01_000016@1_16@1460750106009_0011@1460750106009_0011_000001@16:23:50,534@16:23:55,927@object5@1@1024@ FINISHED@5.393
1460750106009_0011_01_000017@1_17@1460750106009_0011@1460750106009_0011_000001@16:23:50,860@16:24:35,131@object8@1@2048@ FINISHED@44.271
1460750106009_0011_01_000018@1_18@1460750106009_0011@1460750106009_0011_000001@16:23:51,646@16:23:57,508@object4@1@1024@ FINISHED@5.862
1460750106009_0011_01_000019@1_19@1460750106009_0011@1460750106009_0011_000001@16:23:52,386@16:23:57,779@object3@1@1024@ FINISHED@5.393
1460750106009_0011_01_000020@1_20@1460750106009_0011@1460750106009_0011_000001@16:23:53,077@16:23:58,707@object2@1@1024@ FINISHED@5.63
1460750106009_0011_01_000021@1_21@1460750106009_0011@1460750106009_0011_000001@16:23:54,059@16:23:59,640@object1@1@1024@ FINISHED@5.581
1460750106009_0011_01_000022@1_22@1460750106009_0011@1460750106009_0011_000001@16:23:55,056@16:24:00,816@object6@1@1024@ FINISHED@5.76
1460750106009_0011_01_000023@1_23@1460750106009_0011@1460750106009_0011_000001@16:23:56,056@16:24:01,837@object6@1@1024@ FINISHED@5.781
1460750106009_0011_01_000024@1_24@1460750106009_0011@1460750106009_0011_000001@16:23:56,865@16:24:02,304@object8@1@1024@ FINISHED@5.439
1460750106009_0011_01_000025@1_25@1460750106009_0011@1460750106009_0011_000001@16:23:57,779@16:24:03,601@object3@1@1024@ FINISHED@5.822
1460750106009_0011_01_000026@1_26@1460750106009_0011@1460750106009_0011_000001@16:23:58,707@16:24:04,415@object2@1@1024@ FINISHED@5.708
1460750106009_0011_01_000027@1_27@1460750106009_0011@1460750106009_0011_000001@16:23:59,708@16:24:06,377@object2@1@1024@ FINISHED@6.669
